HostName,TimeStamp,AM,pgpgin/s,pgpgout/s,fault/s,majflt/s,pgfree/s,pgscank/s,pgscand/s,pgsteal/s,%vmeff,AM,kbmemfree,kbmemused,%memused,kbbuffers,kbcached,kbcommit,%commit,kbactive,kbinact,kbdirty,AM,kbswpfree,kbswpused,%swpused,kbswpcad,%swpcad
bigdata-proj-w-1,244,AM,0.00,2140.00,1644.00,0.00,1866.00,0.00,0.00,0.00,0.00,AM,10912284,4492420,29.16,206284,671356,5111152,33.18,3978616,333176,6856,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,245,AM,0.00,3392.00,1649.00,0.00,1886.00,0.00,0.00,0.00,0.00,AM,10910064,4494640,29.18,206308,671792,5111152,33.18,3978908,333548,5944,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,246,AM,0.00,2736.00,3481.00,0.00,4284.00,0.00,0.00,0.00,0.00,AM,10914516,4490188,29.15,206340,672804,5083120,33.00,3977988,334716,6592,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,247,AM,0.00,1948.00,2822.00,0.00,2254.00,0.00,0.00,0.00,0.00,AM,10904016,4500688,29.22,206356,673240,5121080,33.24,3979380,334852,6552,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,248,AM,0.00,2076.00,3083.00,0.00,2867.00,0.00,0.00,0.00,0.00,AM,10901532,4503172,29.23,206404,673584,5121080,33.24,3979852,335428,6740,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,249,AM,0.00,2168.00,2465.00,0.00,1824.00,0.00,0.00,0.00,0.00,AM,10899780,4504924,29.24,206428,674008,5121080,33.24,3983164,335808,6808,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,250,AM,0.00,3156.00,1707.00,0.00,1780.00,0.00,0.00,0.00,0.00,AM,10900956,4503748,29.24,206444,674292,5121080,33.24,3983648,336056,5748,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,251,AM,0.00,2000.00,1648.00,0.00,1739.00,0.00,0.00,0.00,0.00,AM,10901092,4503612,29.24,206464,674792,5121080,33.24,3983704,336512,5848,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,252,AM,0.00,2452.00,3343.00,0.00,4248.00,0.00,0.00,0.00,0.00,AM,10902560,4502144,29.23,206472,675776,5084416,33.01,3982512,337624,6704,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,253,AM,0.00,2384.00,2777.00,0.00,2426.00,0.00,0.00,0.00,0.00,AM,10901460,4503244,29.23,206508,676168,5108580,33.16,3983832,338044,6680,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,254,AM,0.00,2012.00,1699.00,0.00,1781.00,0.00,0.00,0.00,0.00,AM,10901812,4502892,29.23,206528,676504,5108580,33.16,3984020,338328,6732,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,255,AM,0.00,3836.00,1644.00,0.00,1778.00,0.00,0.00,0.00,0.00,AM,10899824,4504880,29.24,206560,676784,5108580,33.16,3984176,338596,5020,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,256,AM,0.00,1988.00,3933.00,0.00,1890.00,0.00,0.00,0.00,0.00,AM,10888704,4516000,29.32,206596,677392,5108580,33.16,3996320,336212,5224,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,257,AM,0.00,1924.00,8667.00,0.00,1758.00,0.00,0.00,0.00,0.00,AM,10862004,4542700,29.49,206616,677596,5108580,33.16,4024532,336372,5212,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,258,AM,0.00,2036.00,4293.00,0.00,2935.00,0.00,0.00,0.00,0.00,AM,10850912,4553792,29.56,206640,679032,5108580,33.16,4028304,337852,6296,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,259,AM,0.00,2500.00,1186.00,0.00,3268.00,0.00,0.00,0.00,0.00,AM,10857148,4547556,29.52,206672,679264,5085720,33.01,4023848,338136,6260,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,260,AM,0.00,3764.00,2078.00,0.00,2063.00,0.00,0.00,0.00,0.00,AM,10855508,4549196,29.53,206700,679356,5113708,33.20,4024464,338312,4760,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,261,AM,0.00,1908.00,1635.00,0.00,1806.00,0.00,0.00,0.00,0.00,AM,10856572,4548132,29.52,206700,679976,5113708,33.20,4024524,338876,4888,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,262,AM,0.00,1848.00,1688.00,0.00,1776.00,0.00,0.00,0.00,0.00,AM,10854500,4550204,29.54,206712,680264,5113708,33.20,4024744,339140,4976,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,263,AM,0.00,1996.00,1654.00,0.00,1816.00,0.00,0.00,0.00,0.00,AM,10855516,4549188,29.53,206720,680708,5113708,33.20,4024828,339512,5060,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,264,AM,0.00,1760.00,5885.00,0.00,1762.00,0.00,0.00,0.00,0.00,AM,10840516,4564188,29.63,206744,680880,5113708,33.20,4041388,339668,5124,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,265,AM,0.00,3212.00,3347.00,0.00,3993.00,0.00,0.00,0.00,0.00,AM,10843088,4561616,29.61,206764,682496,5085736,33.01,4040740,341188,5304,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,266,AM,0.00,1992.00,2793.00,0.00,2426.00,0.00,0.00,0.00,0.00,AM,10838640,4566064,29.64,206800,682764,5109808,33.17,4048424,335116,5456,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,267,AM,0.00,2492.00,1653.00,0.00,2296.00,0.00,0.00,0.00,0.00,AM,10840344,4564360,29.63,206820,682820,5109808,33.17,4048232,335372,5088,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,268,AM,0.00,1984.00,3051.00,0.00,2937.00,0.00,0.00,0.00,0.00,AM,10838808,4565896,29.64,206836,682768,5109808,33.17,4048332,335332,5140,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,269,AM,0.00,1996.00,1649.00,0.00,1813.00,0.00,0.00,0.00,0.00,AM,10836960,4567744,29.65,206848,683104,5109808,33.17,4048424,335596,5172,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,270,AM,0.00,1956.00,1634.00,0.00,1843.00,0.00,0.00,0.00,0.00,AM,10838808,4565896,29.64,206856,683520,5109808,33.17,4048392,336000,5288,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,271,AM,0.00,1872.00,3351.00,0.00,4005.00,0.00,0.00,0.00,0.00,AM,10834548,4570156,29.67,206856,685024,5077864,32.96,4047376,337396,6376,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,272,AM,0.00,2272.00,3655.00,0.00,2694.00,0.00,0.00,0.00,0.00,AM,10827756,4576948,29.71,206868,685104,5103832,33.13,4051628,337604,6272,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,273,AM,0.00,1976.00,2384.00,0.00,2093.00,0.00,0.00,0.00,0.00,AM,10828480,4576224,29.71,206880,685288,5120040,33.24,4051944,337852,6176,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,274,AM,0.00,1988.00,1652.00,0.00,1805.00,0.00,0.00,0.00,0.00,AM,10829544,4575160,29.70,206916,685808,5120040,33.24,4051960,338288,6304,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,275,AM,0.00,3048.00,1655.00,0.00,1772.00,0.00,0.00,0.00,0.00,AM,10830896,4573808,29.69,206960,686060,5104744,33.14,4052076,338540,5296,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,276,AM,0.00,1988.00,1649.00,0.00,1778.00,0.00,0.00,0.00,0.00,AM,10828492,4576212,29.71,206980,686584,5104744,33.14,4052384,339000,5456,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,277,AM,0.00,1888.00,3356.00,0.00,3960.00,0.00,0.00,0.00,0.00,AM,10831776,4572928,29.69,206992,687852,5087060,33.02,4051204,340316,6416,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,278,AM,0.00,2540.00,4182.00,0.00,3803.00,0.00,0.00,0.00,0.00,AM,10831104,4573600,29.69,207008,688096,5114820,33.20,4052276,340612,6344,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,279,AM,0.00,1816.00,3556.00,0.00,2769.00,0.00,0.00,0.00,0.00,AM,10829060,4575644,29.70,207024,688388,5129672,33.30,4052420,340924,6340,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,280,AM,0.00,2976.00,3501.00,0.00,1737.00,0.00,0.00,0.00,0.00,AM,10822392,4582312,29.75,207040,688668,5129672,33.30,4059652,341188,5268,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,281,AM,0.00,2404.00,1634.00,0.00,1866.00,0.00,0.00,0.00,0.00,AM,10820280,4584424,29.76,207100,689128,5129672,33.30,4059868,341628,5432,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,282,AM,0.00,2460.00,1626.00,0.00,1881.00,0.00,0.00,0.00,0.00,AM,10821688,4583016,29.75,207120,689644,5129672,33.30,4060164,342088,5488,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,283,AM,0.00,2228.00,3489.00,0.00,4965.00,0.00,0.00,0.00,0.00,AM,10822944,4581760,29.74,207136,691880,5099880,33.11,4059280,344336,7528,AM,0,0,0.00,0,0.00
bigdata-proj-w-1,284,AM,0.00,156.00,3018.00,0.00,2264.00,0.00,0.00,0.00,0.00,AM,10807568,4597136,29.84,207136,691844,5121228,33.24,4062312,343308,7432,AM,0,0,0.00,0,0.00
