HostName,TimeStamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
bigdata-proj-w-1,213,3,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,214,all,0.51,0.00,0.76,0.00,0.00,98.74
bigdata-proj-w-1,214,0,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,214,1,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,214,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,214,3,0.00,0.00,2.02,0.00,0.00,97.98
bigdata-proj-w-1,215,all,0.75,0.00,0.75,0.25,0.00,98.25
bigdata-proj-w-1,215,0,0.00,0.00,1.00,1.00,0.00,98.00
bigdata-proj-w-1,215,1,1.96,0.00,1.96,0.00,0.00,96.08
bigdata-proj-w-1,215,2,2.00,0.00,0.00,0.00,0.00,98.00
bigdata-proj-w-1,215,3,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,216,all,0.51,0.00,0.51,0.00,0.00,98.99
bigdata-proj-w-1,216,0,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,216,1,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,216,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,216,3,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,217,all,1.28,0.00,3.08,0.00,0.00,95.64
bigdata-proj-w-1,217,0,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-1,217,1,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-1,217,2,3.23,0.00,9.68,0.00,0.00,87.10
bigdata-proj-w-1,217,3,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,218,all,1.27,0.00,1.01,0.00,0.00,97.72
bigdata-proj-w-1,218,0,4.08,0.00,2.04,0.00,0.00,93.88
bigdata-proj-w-1,218,1,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,218,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,218,3,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-1,219,all,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,219,0,0.00,0.00,2.02,0.00,0.00,97.98
bigdata-proj-w-1,219,1,0.00,0.00,1.00,0.00,0.00,99.00
bigdata-proj-w-1,219,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,219,3,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,220,all,0.51,0.00,0.76,0.00,0.00,98.74
bigdata-proj-w-1,220,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,220,1,1.00,0.00,1.00,1.00,0.00,97.00
bigdata-proj-w-1,220,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,220,3,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,221,all,0.25,0.00,0.76,0.00,0.00,98.99
bigdata-proj-w-1,221,0,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-1,221,1,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,221,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,221,3,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-1,222,all,1.01,0.00,0.50,0.00,0.00,98.49
bigdata-proj-w-1,222,0,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,222,1,2.00,0.00,1.00,0.00,0.00,97.00
bigdata-proj-w-1,222,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,222,3,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,223,all,1.50,0.00,3.26,0.00,0.00,95.24
bigdata-proj-w-1,223,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,223,1,5.00,0.00,7.00,0.00,0.00,88.00
bigdata-proj-w-1,223,2,1.94,0.00,2.91,0.00,0.00,95.15
bigdata-proj-w-1,223,3,0.00,0.00,3.00,0.00,0.00,97.00
bigdata-proj-w-1,224,all,0.25,0.00,2.26,0.00,0.00,97.49
bigdata-proj-w-1,224,0,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-1,224,1,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-1,224,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,224,3,1.01,0.00,5.05,0.00,0.00,93.94
bigdata-proj-w-1,225,all,0.75,0.00,0.75,0.00,0.00,98.49
bigdata-proj-w-1,225,0,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-1,225,1,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,225,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-1,225,3,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-1,226,all,5.84,3.81,3.05,0.00,0.00,87.31
bigdata-proj-w-1,226,0,8.33,0.00,0.00,0.00,0.00,91.67
bigdata-proj-w-1,226,1,6.06,2.02,2.02,0.00,0.00,89.90
bigdata-proj-w-1,226,2,4.04,13.13,6.06,0.00,0.00,76.77
bigdata-proj-w-1,226,3,4.95,0.00,4.95,0.00,0.00,90.10
bigdata-proj-w-1,227,all,0.25,47.36,5.79,0.25,0.00,46.35
bigdata-proj-w-1,227,0,0.00,46.46,7.07,0.00,0.00,46.46
bigdata-proj-w-1,227,1,1.04,42.71,2.08,0.00,0.00,54.17
bigdata-proj-w-1,227,2,0.00,64.00,12.00,0.00,0.00,24.00
bigdata-proj-w-1,227,3,0.00,35.71,1.02,0.00,0.00,63.27
bigdata-proj-w-1,228,all,0.75,49.38,4.24,0.00,0.00,45.64
bigdata-proj-w-1,228,0,1.01,56.57,5.05,0.00,0.00,37.37
bigdata-proj-w-1,228,1,0.00,70.59,3.92,0.00,0.00,25.49
bigdata-proj-w-1,228,2,0.00,36.63,5.94,0.00,0.00,57.43
bigdata-proj-w-1,228,3,1.98,32.67,2.97,0.00,0.00,62.38
bigdata-proj-w-1,229,all,2.01,32.33,6.52,0.25,0.00,58.90
bigdata-proj-w-1,229,0,1.00,26.00,5.00,0.00,0.00,68.00
bigdata-proj-w-1,229,1,4.00,49.00,12.00,0.00,0.00,35.00
bigdata-proj-w-1,229,2,0.00,38.78,6.12,0.00,0.00,55.10
bigdata-proj-w-1,229,3,2.06,16.49,3.09,0.00,0.00,78.35
bigdata-proj-w-1,230,all,0.76,0.25,1.26,0.00,0.00,97.73
bigdata-proj-w-1,230,0,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-1,230,1,0.00,0.00,1.00,0.00,0.00,99.00
bigdata-proj-w-1,230,2,2.00,0.00,0.00,0.00,0.00,98.00
bigdata-proj-w-1,230,3,2.02,1.01,4.04,0.00,0.00,92.93
bigdata-proj-w-1,231,all,1.01,12.59,1.51,0.50,0.00,84.38
bigdata-proj-w-1,231,0,0.00,13.13,1.01,0.00,0.00,85.86
bigdata-proj-w-1,231,1,1.01,15.15,0.00,0.00,0.00,83.84
bigdata-proj-w-1,231,2,0.00,16.00,2.00,1.00,0.00,81.00
bigdata-proj-w-1,231,3,2.97,6.93,2.97,0.99,0.00,86.14
bigdata-proj-w-1,232,all,0.25,48.62,6.27,0.00,0.00,44.86
bigdata-proj-w-1,232,0,0.00,47.47,7.07,0.00,0.00,45.45
bigdata-proj-w-1,232,1,0.00,80.00,10.00,0.00,0.00,10.00
bigdata-proj-w-1,232,2,0.00,36.00,3.00,0.00,0.00,61.00
bigdata-proj-w-1,232,3,1.00,31.00,5.00,0.00,0.00,63.00
bigdata-proj-w-1,233,all,0.75,58.65,3.01,0.25,0.00,37.34
bigdata-proj-w-1,233,0,0.00,92.00,2.00,0.00,0.00,6.00
bigdata-proj-w-1,233,1,0.00,64.65,2.02,1.01,0.00,32.32
bigdata-proj-w-1,233,2,1.01,38.38,6.06,0.00,0.00,54.55
bigdata-proj-w-1,233,3,1.00,39.00,3.00,1.00,0.00,56.00
bigdata-proj-w-1,234,all,1.26,59.05,3.52,0.00,0.00,36.18
bigdata-proj-w-1,234,0,0.00,90.00,2.00,0.00,0.00,8.00
bigdata-proj-w-1,234,1,0.00,54.00,3.00,0.00,0.00,43.00
bigdata-proj-w-1,234,2,4.00,39.00,5.00,0.00,0.00,52.00
bigdata-proj-w-1,234,3,1.01,52.53,4.04,0.00,0.00,42.42
bigdata-proj-w-1,235,all,1.26,22.98,9.85,0.00,0.00,65.91
bigdata-proj-w-1,235,0,0.00,76.00,24.00,0.00,0.00,0.00
bigdata-proj-w-1,235,1,4.08,6.12,10.20,0.00,0.00,79.59
bigdata-proj-w-1,235,2,1.01,4.04,1.01,0.00,0.00,93.94
bigdata-proj-w-1,235,3,1.00,6.00,3.00,0.00,0.00,90.00
bigdata-proj-w-1,236,all,0.76,29.47,6.05,0.00,0.00,63.73
bigdata-proj-w-1,236,0,1.00,74.00,16.00,0.00,0.00,9.00
bigdata-proj-w-1,236,1,2.06,3.09,4.12,0.00,0.00,90.72
bigdata-proj-w-1,236,2,0.00,19.39,2.04,0.00,0.00,78.57
bigdata-proj-w-1,236,3,0.00,20.20,1.01,0.00,0.00,78.79
bigdata-proj-w-1,237,all,1.01,25.88,5.53,1.01,0.00,66.58
bigdata-proj-w-1,237,0,0.00,28.00,10.00,2.00,0.00,60.00
bigdata-proj-w-1,237,1,0.99,30.69,7.92,0.99,0.00,59.41
bigdata-proj-w-1,237,2,1.98,23.76,3.96,0.99,0.00,69.31
bigdata-proj-w-1,237,3,1.02,21.43,0.00,0.00,0.00,77.55
bigdata-proj-w-1,238,all,0.75,26.82,3.76,0.50,0.00,68.17
bigdata-proj-w-1,238,0,1.01,14.14,5.05,0.00,0.00,79.80
bigdata-proj-w-1,238,1,1.00,28.00,4.00,1.00,0.00,66.00
bigdata-proj-w-1,238,2,1.00,48.00,3.00,0.00,0.00,48.00
bigdata-proj-w-1,238,3,0.00,17.00,5.00,0.00,0.00,78.00
bigdata-proj-w-1,239,all,0.75,24.69,2.74,1.50,0.00,70.32
bigdata-proj-w-1,239,0,1.98,27.72,2.97,1.98,0.00,65.35
bigdata-proj-w-1,239,1,1.00,16.00,4.00,2.00,0.00,77.00
bigdata-proj-w-1,239,2,0.98,27.45,0.98,1.96,0.00,68.63
bigdata-proj-w-1,239,3,0.00,27.00,2.00,1.00,0.00,70.00
bigdata-proj-w-1,240,all,1.00,36.50,2.75,1.50,0.00,58.25
bigdata-proj-w-1,240,0,0.00,30.00,3.00,2.00,0.00,65.00
bigdata-proj-w-1,240,1,1.00,27.00,4.00,2.00,0.00,66.00
bigdata-proj-w-1,240,2,1.02,32.65,2.04,1.02,0.00,63.27
bigdata-proj-w-1,240,3,0.00,57.58,2.02,0.00,0.00,40.40
bigdata-proj-w-1,241,all,0.75,38.15,2.24,1.75,0.00,57.11
bigdata-proj-w-1,241,0,0.00,66.67,1.96,1.96,0.00,29.41
bigdata-proj-w-1,241,1,2.02,24.24,3.03,3.03,0.00,67.68
bigdata-proj-w-1,241,2,0.98,31.37,2.94,1.96,0.00,62.75
bigdata-proj-w-1,241,3,0.00,29.00,1.00,1.00,0.00,69.00
bigdata-proj-w-1,242,all,1.98,34.41,5.69,2.23,0.00,55.69
bigdata-proj-w-1,242,0,5.88,21.57,10.78,1.96,0.00,59.80
bigdata-proj-w-1,242,1,2.02,37.37,5.05,2.02,0.00,53.54
bigdata-proj-w-1,242,2,0.00,37.37,3.03,2.02,0.00,57.58
bigdata-proj-w-1,242,3,0.00,41.75,4.85,1.94,0.00,51.46
bigdata-proj-w-1,243,all,1.00,31.58,4.76,2.26,0.00,60.40
bigdata-proj-w-1,243,0,0.00,37.25,4.90,3.92,0.00,53.92
bigdata-proj-w-1,243,1,2.02,23.23,9.09,3.03,0.00,62.63
bigdata-proj-w-1,243,2,2.00,32.00,3.00,2.00,0.00,61.00
bigdata-proj-w-1,243,3,2.02,33.33,2.02,0.00,0.00,62.63
bigdata-proj-w-1,244,all,1.27,24.56,2.28,2.53,0.00,69.37
bigdata-proj-w-1,244,0,0.00,24.74,1.03,2.06,0.00,72.16
bigdata-proj-w-1,244,1,1.01,16.16,4.04,4.04,0.00,74.75
bigdata-proj-w-1,244,2,2.02,29.29,1.01,3.03,0.00,64.65
bigdata-proj-w-1,244,3,1.02,27.55,2.04,2.04,0.00,67.35
bigdata-proj-w-1,245,all,0.76,30.98,2.77,2.27,0.00,63.22
bigdata-proj-w-1,245,0,0.99,11.88,4.95,2.97,0.00,79.21
bigdata-proj-w-1,245,1,0.00,33.33,3.03,2.02,0.00,61.62
bigdata-proj-w-1,245,2,0.00,66.00,2.00,1.00,0.00,31.00
bigdata-proj-w-1,245,3,1.02,14.29,1.02,2.04,0.00,81.63
bigdata-proj-w-1,246,all,0.51,18.94,4.29,2.27,0.00,73.99
bigdata-proj-w-1,246,0,1.02,20.41,2.04,3.06,0.00,73.47
bigdata-proj-w-1,246,1,0.00,14.00,5.00,3.00,0.00,78.00
bigdata-proj-w-1,246,2,0.00,28.57,9.18,3.06,0.00,59.18
bigdata-proj-w-1,246,3,1.01,11.11,1.01,1.01,0.00,85.86
bigdata-proj-w-1,247,all,1.00,14.71,7.98,2.24,0.00,74.06
bigdata-proj-w-1,247,0,0.00,13.73,5.88,3.92,0.00,76.47
bigdata-proj-w-1,247,1,1.01,13.13,7.07,3.03,0.00,75.76
bigdata-proj-w-1,247,2,0.99,21.78,14.85,0.99,0.00,61.39
bigdata-proj-w-1,247,3,1.98,10.89,4.95,0.99,0.00,81.19
bigdata-proj-w-1,248,all,1.27,26.40,7.61,0.76,0.00,63.96
bigdata-proj-w-1,248,0,0.00,29.29,7.07,2.02,0.00,61.62
bigdata-proj-w-1,248,1,3.06,25.51,12.24,2.04,0.00,57.14
bigdata-proj-w-1,248,2,0.00,18.75,3.12,0.00,0.00,78.12
bigdata-proj-w-1,248,3,1.98,31.68,6.93,0.00,0.00,59.41
bigdata-proj-w-1,249,all,1.00,28.07,5.26,3.26,0.00,62.41
bigdata-proj-w-1,249,0,1.04,29.17,2.08,2.08,0.00,65.62
bigdata-proj-w-1,249,1,0.00,20.39,5.83,3.88,0.00,69.90
bigdata-proj-w-1,249,2,2.02,28.28,8.08,3.03,0.00,58.59
bigdata-proj-w-1,249,3,1.01,34.34,4.04,3.03,0.00,57.58
bigdata-proj-w-1,250,all,0.76,19.44,2.53,2.27,0.00,75.00
bigdata-proj-w-1,250,0,0.98,19.61,2.94,3.92,0.00,72.55
bigdata-proj-w-1,250,1,1.03,17.53,2.06,2.06,0.00,77.32
bigdata-proj-w-1,250,2,1.01,22.22,3.03,2.02,0.00,71.72
bigdata-proj-w-1,250,3,0.99,19.80,2.97,0.99,0.00,75.25
bigdata-proj-w-1,251,all,0.00,35.86,2.27,3.03,0.00,58.84
bigdata-proj-w-1,251,0,0.00,38.38,2.02,3.03,0.00,56.57
bigdata-proj-w-1,251,1,0.00,16.33,6.12,5.10,0.00,72.45
bigdata-proj-w-1,251,2,0.98,34.31,0.98,2.94,0.00,60.78
bigdata-proj-w-1,251,3,0.00,53.06,1.02,1.02,0.00,44.90
bigdata-proj-w-1,252,all,0.50,26.05,3.72,2.48,0.00,67.25
bigdata-proj-w-1,252,0,0.00,27.27,5.05,3.03,0.00,64.65
bigdata-proj-w-1,252,1,0.00,30.61,4.08,2.04,0.00,63.27
bigdata-proj-w-1,252,2,0.00,11.11,3.03,3.03,0.00,82.83
bigdata-proj-w-1,252,3,0.98,35.29,1.96,0.98,0.00,60.78
bigdata-proj-w-1,253,all,1.50,36.09,5.01,3.01,0.00,54.39
bigdata-proj-w-1,253,0,2.00,45.00,6.00,3.00,0.00,44.00
bigdata-proj-w-1,253,1,0.97,27.18,6.80,4.85,0.00,60.19
bigdata-proj-w-1,253,2,0.99,44.55,4.95,0.99,0.00,48.51
bigdata-proj-w-1,253,3,1.03,27.84,2.06,3.09,0.00,65.98
bigdata-proj-w-1,254,all,2.02,21.91,3.27,2.77,0.00,70.03
bigdata-proj-w-1,254,0,0.98,39.22,1.96,2.94,0.00,54.90
bigdata-proj-w-1,254,1,1.03,11.34,2.06,3.09,0.00,82.47
bigdata-proj-w-1,254,2,1.98,17.82,0.99,3.96,0.00,75.25
bigdata-proj-w-1,254,3,6.12,17.35,9.18,2.04,0.00,65.31
bigdata-proj-w-1,255,all,1.99,12.94,3.73,1.99,0.00,79.35
bigdata-proj-w-1,255,0,0.97,15.53,4.85,2.91,0.00,75.73
bigdata-proj-w-1,255,1,0.99,5.94,3.96,2.97,0.00,86.14
bigdata-proj-w-1,255,2,0.00,9.18,2.04,1.02,0.00,87.76
bigdata-proj-w-1,255,3,4.00,22.00,4.00,1.00,0.00,69.00
bigdata-proj-w-1,256,all,1.50,19.25,3.25,2.25,0.00,73.75
bigdata-proj-w-1,256,0,2.04,27.55,3.06,3.06,0.00,64.29
bigdata-proj-w-1,256,1,2.91,4.85,5.83,2.91,0.00,83.50
bigdata-proj-w-1,256,2,0.98,35.29,0.98,1.96,0.00,60.78
bigdata-proj-w-1,256,3,1.01,9.09,3.03,2.02,0.00,84.85
bigdata-proj-w-1,257,all,0.51,21.77,2.03,2.53,0.00,73.16
bigdata-proj-w-1,257,0,0.00,42.86,2.04,1.02,0.00,54.08
bigdata-proj-w-1,257,1,0.00,8.08,2.02,3.03,0.00,86.87
bigdata-proj-w-1,257,2,1.03,24.74,1.03,2.06,0.00,71.13
bigdata-proj-w-1,257,3,1.01,10.10,3.03,4.04,0.00,81.82
bigdata-proj-w-1,258,all,1.49,17.37,4.22,2.48,0.00,74.44
bigdata-proj-w-1,258,0,1.98,3.96,2.97,3.96,0.00,87.13
bigdata-proj-w-1,258,1,2.94,5.88,4.90,3.92,0.00,82.35
bigdata-proj-w-1,258,2,0.99,35.64,4.95,0.99,0.00,57.43
bigdata-proj-w-1,258,3,0.00,26.73,3.96,0.00,0.00,69.31
bigdata-proj-w-1,259,all,1.01,15.15,5.81,2.02,0.00,76.01
bigdata-proj-w-1,259,0,1.01,11.11,5.05,3.03,0.00,79.80
bigdata-proj-w-1,259,1,1.03,11.34,6.19,2.06,0.00,79.38
bigdata-proj-w-1,259,2,1.00,13.00,10.00,2.00,0.00,74.00
bigdata-proj-w-1,259,3,1.02,24.49,3.06,0.00,0.00,71.43
bigdata-proj-w-1,260,all,1.24,22.03,11.39,1.98,0.00,63.37
bigdata-proj-w-1,260,0,4.04,13.13,10.10,4.04,0.00,68.69
bigdata-proj-w-1,260,1,0.94,16.04,8.49,2.83,0.00,71.70
bigdata-proj-w-1,260,2,0.00,34.00,12.00,1.00,0.00,53.00
bigdata-proj-w-1,260,3,0.00,24.24,14.14,1.01,0.00,60.61
bigdata-proj-w-1,261,all,1.24,20.30,5.94,3.22,0.00,69.31
bigdata-proj-w-1,261,0,0.98,7.84,8.82,2.94,0.00,79.41
bigdata-proj-w-1,261,1,1.00,26.00,4.00,3.00,0.00,66.00
bigdata-proj-w-1,261,2,0.00,29.59,6.12,5.10,0.00,59.18
bigdata-proj-w-1,261,3,1.96,17.65,4.90,1.96,0.00,73.53
bigdata-proj-w-1,262,all,3.51,20.80,4.01,3.01,0.00,68.67
bigdata-proj-w-1,262,0,1.96,11.76,4.90,2.94,0.00,78.43
bigdata-proj-w-1,262,1,0.98,6.86,5.88,3.92,0.00,82.35
bigdata-proj-w-1,262,2,11.22,33.67,1.02,2.04,0.00,52.04
bigdata-proj-w-1,262,3,2.00,33.00,2.00,4.00,0.00,59.00
bigdata-proj-w-1,263,all,2.76,19.55,3.26,3.26,0.00,71.18
bigdata-proj-w-1,263,0,0.00,22.00,6.00,3.00,0.00,69.00
bigdata-proj-w-1,263,1,7.07,5.05,4.04,4.04,0.00,79.80
bigdata-proj-w-1,263,2,3.03,11.11,3.03,2.02,0.00,80.81
bigdata-proj-w-1,263,3,0.00,39.00,2.00,3.00,0.00,56.00
bigdata-proj-w-1,264,all,2.26,22.56,3.01,2.76,0.00,69.42
bigdata-proj-w-1,264,0,2.97,43.56,2.97,1.98,0.00,48.51
bigdata-proj-w-1,264,1,2.02,9.09,3.03,4.04,0.00,81.82
bigdata-proj-w-1,264,2,1.98,16.83,2.97,2.97,0.00,75.25
bigdata-proj-w-1,264,3,1.01,21.21,3.03,2.02,0.00,72.73
bigdata-proj-w-1,265,all,0.50,23.44,4.74,3.74,0.00,67.58
bigdata-proj-w-1,265,0,1.00,38.00,4.00,3.00,0.00,54.00
bigdata-proj-w-1,265,1,0.99,7.92,7.92,2.97,0.00,80.20
bigdata-proj-w-1,265,2,0.00,21.00,5.00,5.00,0.00,69.00
bigdata-proj-w-1,265,3,0.99,26.73,2.97,3.96,0.00,65.35
bigdata-proj-w-1,266,all,3.02,25.13,4.52,2.26,0.00,65.08
bigdata-proj-w-1,266,0,0.00,32.32,3.03,0.00,0.00,64.65
bigdata-proj-w-1,266,1,5.00,11.00,6.00,2.00,0.00,76.00
bigdata-proj-w-1,266,2,6.00,20.00,7.00,4.00,0.00,63.00
bigdata-proj-w-1,266,3,0.00,38.14,2.06,2.06,0.00,57.73
bigdata-proj-w-1,267,all,1.01,15.15,3.28,2.53,0.00,78.03
bigdata-proj-w-1,267,0,2.02,8.08,6.06,3.03,0.00,80.81
bigdata-proj-w-1,267,1,1.00,6.00,3.00,3.00,0.00,87.00
bigdata-proj-w-1,267,2,0.00,28.12,1.04,2.08,0.00,68.75
bigdata-proj-w-1,267,3,2.00,17.00,2.00,3.00,0.00,76.00
bigdata-proj-w-1,268,all,1.50,22.69,1.75,2.74,0.00,71.32
bigdata-proj-w-1,268,0,1.01,22.22,2.02,3.03,0.00,71.72
bigdata-proj-w-1,268,1,2.94,11.76,0.98,2.94,0.00,81.37
bigdata-proj-w-1,268,2,1.01,33.33,2.02,2.02,0.00,61.62
bigdata-proj-w-1,268,3,1.98,24.75,0.99,1.98,0.00,70.30
bigdata-proj-w-1,269,all,0.50,23.56,3.26,3.01,0.00,69.67
bigdata-proj-w-1,269,0,0.00,36.36,3.03,3.03,0.00,57.58
bigdata-proj-w-1,269,1,0.00,14.85,4.95,3.96,0.00,76.24
bigdata-proj-w-1,269,2,0.99,25.74,3.96,3.96,0.00,65.35
bigdata-proj-w-1,269,3,0.00,17.53,2.06,1.03,0.00,79.38
bigdata-proj-w-1,270,all,0.99,22.83,3.47,2.98,0.00,69.73
bigdata-proj-w-1,270,0,1.00,27.00,2.00,4.00,0.00,66.00
bigdata-proj-w-1,270,1,1.90,19.05,5.71,3.81,0.00,69.52
bigdata-proj-w-1,270,2,0.00,25.74,3.96,2.97,0.00,67.33
bigdata-proj-w-1,270,3,1.00,20.00,3.00,1.00,0.00,75.00
bigdata-proj-w-1,271,all,0.76,26.20,2.27,2.27,0.00,68.51
bigdata-proj-w-1,271,0,0.00,6.00,6.00,4.00,0.00,84.00
bigdata-proj-w-1,271,1,2.02,19.19,1.01,3.03,0.00,74.75
bigdata-proj-w-1,271,2,1.01,31.31,0.00,2.02,0.00,65.66
bigdata-proj-w-1,271,3,0.00,48.48,1.01,1.01,0.00,49.49
bigdata-proj-w-1,272,all,2.98,18.11,5.46,2.23,0.00,71.22
bigdata-proj-w-1,272,0,2.06,17.53,3.09,3.09,0.00,74.23
bigdata-proj-w-1,272,1,0.98,24.51,5.88,3.92,0.00,64.71
bigdata-proj-w-1,272,2,5.88,18.63,8.82,1.96,0.00,64.71
bigdata-proj-w-1,272,3,2.04,12.24,2.04,0.00,0.00,83.67
bigdata-proj-w-1,273,all,1.71,26.83,5.85,2.68,0.00,62.93
bigdata-proj-w-1,273,0,0.00,20.59,6.86,3.92,0.00,68.63
bigdata-proj-w-1,273,1,3.74,30.84,8.41,2.80,0.00,54.21
bigdata-proj-w-1,273,2,2.00,32.00,3.00,1.00,0.00,62.00
bigdata-proj-w-1,273,3,0.98,23.53,5.88,2.94,0.00,66.67
bigdata-proj-w-1,274,all,1.27,16.20,9.11,2.28,0.00,71.14
bigdata-proj-w-1,274,0,1.00,35.00,14.00,2.00,0.00,48.00
bigdata-proj-w-1,274,1,2.02,8.08,2.02,2.02,0.00,85.86
bigdata-proj-w-1,274,2,0.00,15.15,16.16,3.03,0.00,65.66
bigdata-proj-w-1,274,3,2.04,7.14,3.06,3.06,0.00,84.69
bigdata-proj-w-1,275,all,1.24,19.55,4.21,2.97,0.00,72.03
bigdata-proj-w-1,275,0,2.97,23.76,3.96,1.98,0.00,67.33
bigdata-proj-w-1,275,1,0.99,5.94,3.96,1.98,0.00,87.13
bigdata-proj-w-1,275,2,0.98,20.59,1.96,1.96,0.00,74.51
bigdata-proj-w-1,275,3,1.00,28.00,7.00,4.00,0.00,60.00
bigdata-proj-w-1,276,all,1.01,18.89,2.02,2.52,0.00,75.57
bigdata-proj-w-1,276,0,2.00,4.00,3.00,2.00,0.00,89.00
bigdata-proj-w-1,276,1,1.01,3.03,4.04,3.03,0.00,88.89
bigdata-proj-w-1,276,2,0.00,38.00,2.00,2.00,0.00,58.00
bigdata-proj-w-1,276,3,0.00,29.29,1.01,4.04,0.00,65.66
bigdata-proj-w-1,277,all,0.51,19.24,2.78,3.04,0.00,74.43
bigdata-proj-w-1,277,0,1.03,2.06,2.06,4.12,0.00,90.72
bigdata-proj-w-1,277,1,1.02,9.18,5.10,5.10,0.00,79.59
bigdata-proj-w-1,277,2,0.00,3.06,1.02,2.04,0.00,93.88
bigdata-proj-w-1,277,3,0.00,62.00,2.00,0.00,0.00,36.00
bigdata-proj-w-1,278,all,0.25,20.71,2.53,2.78,0.00,73.74
bigdata-proj-w-1,278,0,1.03,16.49,2.06,3.09,0.00,77.32
bigdata-proj-w-1,278,1,0.98,25.49,3.92,3.92,0.00,65.69
bigdata-proj-w-1,278,2,0.00,23.47,3.06,2.04,0.00,71.43
bigdata-proj-w-1,278,3,0.00,16.83,1.98,2.97,0.00,78.22
bigdata-proj-w-1,279,all,2.24,21.89,4.23,3.23,0.00,68.41
bigdata-proj-w-1,279,0,0.00,27.55,2.04,3.06,0.00,67.35
bigdata-proj-w-1,279,1,4.95,26.73,8.91,2.97,0.00,56.44
bigdata-proj-w-1,279,2,1.96,11.76,2.94,2.94,0.00,80.39
bigdata-proj-w-1,279,3,1.00,23.00,2.00,3.00,0.00,71.00
bigdata-proj-w-1,280,all,1.26,11.34,3.02,2.02,0.00,82.37
bigdata-proj-w-1,280,0,3.00,15.00,6.00,1.00,0.00,75.00
bigdata-proj-w-1,280,1,1.01,5.05,3.03,3.03,0.00,87.88
bigdata-proj-w-1,280,2,1.00,17.00,1.00,2.00,0.00,79.00
bigdata-proj-w-1,280,3,1.02,6.12,2.04,3.06,0.00,87.76
bigdata-proj-w-1,281,all,0.76,21.41,4.28,3.27,0.00,70.28
bigdata-proj-w-1,281,0,0.96,14.42,5.77,4.81,0.00,74.04
bigdata-proj-w-1,281,1,2.02,19.19,6.06,2.02,0.00,70.71
bigdata-proj-w-1,281,2,0.00,33.67,3.06,2.04,0.00,61.22
bigdata-proj-w-1,281,3,1.01,19.19,3.03,4.04,0.00,72.73
bigdata-proj-w-1,282,all,0.76,19.54,2.03,3.55,0.00,74.11
bigdata-proj-w-1,282,0,0.00,17.35,2.04,3.06,0.00,77.55
bigdata-proj-w-1,282,1,1.01,11.11,3.03,3.03,0.00,81.82
bigdata-proj-w-1,282,2,1.02,27.55,1.02,3.06,0.00,67.35
bigdata-proj-w-1,282,3,0.00,22.68,2.06,5.15,0.00,70.10
bigdata-proj-w-1,283,all,3.23,19.35,3.97,3.23,0.00,70.22
bigdata-proj-w-1,283,0,3.96,14.85,2.97,2.97,0.00,75.25
bigdata-proj-w-1,283,1,5.88,9.80,6.86,2.94,0.00,74.51
